Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal
121224.0625,124404.86880466473,119103.52496355685,121930.90834548105,487848,54.023016632626,988.4990474693914,1098.4853452409868
118750.0859375,122991.16043526786,116276.12581380208,121224.04606119792,934624,52.808981597328604,788.8753958474263,1036.5633553622747
118750.0859375,120870.62318638393,118043.24018787203,120517.20031156995,808652,49.42528457777311,567.0985104656138,942.6703863829425
116276.1640625,117689.85602678571,115569.31808035713,116983.01004464286,1025813,48.86363056680956,104.94932244333904,775.1261735950219
115922.7265625,117336.41834984756,113802.18888147865,117336.41834984756,807357,53.65854105583746,-230.13726288477483,574.0734862990626
116983.0078125,117336.4307968278,115215.89289086103,116276.16184384441,575233,37.878719566537846,-574.6257075622125,344.33364752680757
118043.2421875,119103.51082990269,116276.1277834955,116982.9735450973,415472,22.641253198323483,-781.5917811262188,119.14856179620229
119810.3671875,120870.63592367257,118043.2526272124,119103.52136338496,708694,32.72710781422832,-765.6771491989784,-57.81658040283387
120870.6328125,120870.6328125,119103.51829769736,120163.78700657895,434084,27.450796411107405,-659.9031594946573,-178.23389622119856
117336.3828125,119810.34269107682,116982.95997270332,119456.91985128012,704421,26.92284347566101,-625.8997992146033,-267.7670768198795
117689.828125,118750.09684684683,116982.98231043543,117689.828125,827022,27.450855373877587,-733.0908107871655,-360.8318236133367
117336.3828125,118396.65133189007,116982.95997270332,117336.3828125,381546,34.99979982454482,-836.9131289903162,-456.0480846887327
115569.3046875,118043.26533830275,113802.1899369266,117336.4194380734,1051919,33.33323015602424,-908.7150078331906,-546.5814693176243
111328.2109375,114862.43985615078,110267.94226190475,114509.0169642857,865369,26.086982526718216,-1180.1620902164286,-673.2975934973852
110621.3671875,113095.32747603834,110267.94428913738,110974.79008586262,543125,21.818158788010763,-1661.3177936077846,-870.9016335194651
110974.7890625,111681.634852707,109561.09748208598,111328.2119576035,590973,24.074067444834483,-1991.1660410421173,-1094.9545150239956
109561.0859375,111681.62308467743,109561.0859375,111681.62308467743,545256,26.415043585500413,-2198.710463612486,-1315.7057047416938
111681.625,113448.73931962026,110267.9335443038,110267.9335443038,565464,29.787117193942464,-2449.0329179796245,-1542.37114738928
111681.625,113095.3164556962,111328.20213607595,112388.47072784811,305310,36.53840323000112,-2448.085630628644,-1723.5140440371529
114862.4453125,115569.2911298077,111681.6391346154,111681.6391346154,616701,37.25484584389768,-2475.830468424887,-1873.9773289146997
114509.0234375,118043.25255594136,113448.7547019676,117336.40673225309,661014,50.769251349591585,-2018.2607128306263,-1902.8340056978852
114862.4453125,116276.13694711539,114155.59949519232,115922.71403846155,450646,42.85715445345733,-1749.5389743303967,-1872.1749994243876
115922.7265625,116276.14950933689,114862.45772198933,115569.30361566311,502056,39.34431292971977,-1547.2565180724632,-1807.1913031540028
115569.3046875,116276.15058772935,114509.03583715596,116276.15058772935,472204,42.62304142553508,-1314.7539062175492,-1708.7038237667123
113448.734375,115922.69431464175,113095.31152647975,115215.84861760125,668860,44.06777079883624,-1202.1932830797014,-1607.4017156293103
114155.6328125,114862.4788361068,113095.36377708978,114509.0558243034,478539,43.33346453657731,-1156.6868834133638,-1517.2587491861211
117689.828125,119103.51975412913,114155.59905217717,114862.44486674173,735321,44.26224209177968,-1079.6615254926583,-1429.7393044474286
115569.3046875,119456.95713876147,115215.88173738532,118396.68828841743,635636,58.730233556716215,-725.076239632006,-1288.8066914843441
118396.6796875,119456.94846082089,115215.87336753731,115215.87336753731,481426,59.67746902736927,-692.7444995021942,-1169.5942530879142
122284.3203125,122637.74320357658,118750.0914017341,119456.93718388728,930838,65.75346979772524,-321.2003587856598,-999.9154742274634
119456.9453125,122284.32863350592,119456.9453125,121930.90571838018,616415,68.3545020910623,170.90949619437743,-765.7504801430953
122284.3203125,122637.74320357658,120163.78296604045,120870.62874819365,657344,69.23081778223536,469.93746476847446,-518.6128911607814
124758.296875,126171.98862429179,120163.7986898017,120870.64456444759,1126499,66.66673540232284,698.8644857197942,-275.1174157846663
121577.5390625,125465.19292787064,121577.5390625,125465.19292787064,839816,73.49405321719846,1236.7756737385353,27.261202119974
121577.5390625,123344.65445585028,120163.84674781976,122637.80829851016,497175,60.00009713153768,1418.5754013399855,305.5240419639763
124051.453125,125111.7219551282,121577.49252136753,121930.9154647436,794357,61.64382355040638,1488.4546723929088,542.1101680497628
128645.921875,128645.921875,125111.69325206043,125818.53897664834,1193025,67.46979307483028,1836.364755536255,800.9610855470613
128645.921875,131473.30477335164,128645.921875,129352.76759958791,868610,70.32958446397807,2369.9494144666824,1114.7587513309857
130059.6484375,132180.18618376358,127585.68773352582,131473.3402683424,772519,74.46809602055114,2930.154594732012,1477.837920011191
127939.0859375,131119.891941471,126525.39438017957,130766.46905214089,798518,74.46792023273315,3279.2811250465165,1838.1265610182563
126525.3828125,128999.34281162708,124758.26852740921,128645.91995460894,650348,69.69683850404718,3346.2819700761756,2139.7576428298403
123698.046875,126172.00781249999,122284.35491071428,126172.00781249999,868581,61.45831437724187,3163.292125414635,2344.4645393467995
120163.8125,123344.6193014706,120163.81250000001,122637.77334558824,894773,60.82473176359469,2701.941866562469,2415.9600047899335
119456.9453125,121577.48280325443,118396.67656712278,119103.52239737425,630097,49.473698712140546,2027.759202173329,2338.3198442666126
118396.6796875,120870.64015858209,118043.25676305969,120163.7943097015,556195,47.25276481188615,1561.0251395792002,2182.86090332913
118043.2421875,120163.77947230538,117689.8193066991,119103.51082990269,400470,47.252755247784926,1092.9798256017966,1964.8846877836634
119103.53125,121930.91478115726,118396.68536721068,120163.80007418398,545852,48.93617732468088,798.4035241592937,1731.5884550587896
115922.7265625,118750.11013719512,115215.88066882621,118396.68719035824,687942,38.372055909194266,417.54523999846424,1468.7798120467246
115922.7265625,118750.11013719512,115922.7265625,116982.99540301067,499028,40.24385824707847,1.6205130755261052,1175.347952252485
117336.3828125,118396.65133189007,116982.95997270332,117689.8056522967,406857,42.68287259125346,-267.8811820130795,886.7021253993721
114509.0234375,117689.82964409723,114509.0234375,117689.82964409723,567728,33.802901087873366,-475.97454284183914,614.1667917511298
114155.6328125,115922.74787151703,113448.7867888932,114862.4788361068,493303,20.290012445444262,-859.1300946374977,319.50741447340437
113802.1875,115569.30221273292,113802.1875,114862.45632763975,582165,12.698449210307828,-1149.5343299717933,25.69906558436484
114155.6328125,116276.17088332043,113802.2098006966,113802.2098006966,552693,12.500062521815664,-1448.536979975921,-269.1481435276923
118396.6796875,119103.52553638059,114862.45044309701,114862.45044309701,897568,18.032759581810154,-1581.7131704147178,-531.6611489050974
118043.2421875,119810.35659150447,117689.8193066991,119456.93371070358,874056,35.82080024451342,-1301.5167835088068,-685.6322758258394
120870.6328125,121224.05571546052,117336.40378289473,118396.67249177632,855013,39.99992228379848,-1151.7368421891588,-778.8531890985033
120163.8125,122637.77334558824,119810.38952205883,122637.77334558824,582563,58.064577408855996,-682.9412435042759,-759.6707999796579
119456.9453125,120870.63697300295,118043.25365199705,120517.21405787722,642025,50.76922430267056,-477.029863001575,-703.1426125840413
120163.8125,120870.65845588237,118750.12058823531,118750.12058823531,582544,49.25379880410458,-451.231766305631,-652.7604433283593
123344.5625,123344.5625,118750.06590257879,118750.06590257879,953611,46.87490404048248,-425.8817023220763,-607.3846951271028
120870.6328125,123698.01603618421,120163.78700657895,122991.17023026316,753660,59.15489389911468,-62.84547559863131,-498.4768512214085
120163.8125,121577.50441176472,119456.96654411766,120163.81250000001,828845,56.00002253921119,-3.2434020830551162,-399.4301613937378
124051.453125,124758.29901175214,120163.80074786325,121577.49252136753,1216380,57.14291718200712,156.26253644516692,-288.2916218259569
125465.1484375,127232.26320422534,124758.30253080986,125818.57139084506,1211753,62.92137382750004,617.7704888521548,-107.07919969033456
124404.84375,127939.07226562499,123697.99804687499,126878.80371093749,748451,70.23801011862253,1056.8876111287973,125.71416247349181
121930.9140625,125111.72051630434,120517.22230525361,124758.29757699274,740146,65.5555857800799,1219.7237548071716,344.5160809402278
120870.6328125,121577.47861842105,119103.51829769736,121224.05571546052,601241,60.82469964459712,1051.468120532023,485.9064888585869
119456.9453125,120870.63697300295,119456.9453125,120517.21405787722,427815,58.3333298906574,851.2751338649978,558.9802178598691
121577.5390625,122284.38521984011,119457.00059047964,120163.84674781976,380816,51.190591190499624,656.5387904162781,578.4919323711509
121224.0625,123698.02295918367,120517.21665451895,121224.0625,503864,54.761930555300296,581.0612731825968,579.0058005334402
122284.3203125,122991.16609465318,120163.78296604045,120517.20585711705,402405,45.94587221904994,458.91726083868707,554.9880925944896
122284.3203125,123698.01187680635,121577.47453034682,121930.8974214234,468895,52.777775397730785,470.7636749772937,538.1432090710504
119810.3671875,124051.44213219026,119810.3671875,123698.01922013274,436637,59.72221654678174,615.6472064646659,553.6440085497735
119456.9453125,120517.21405787722,118750.09948224852,120163.79114275148,458718,52.43909536777479,440.2112981070968,530.9574664612381
117336.3828125,120163.7655308735,116276.11429310995,119456.91985128012,757632,43.0554704914702,241.3562663351331,473.03722643601714
