Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal
454500.0,454500.0,448000.0,448500.0,418728,29.346314325452028,-34931.793805650144,-27973.473741571353
453000.0,453000.0,447500.0,450000.0,327509,29.63988919667591,-35387.89365881949,-29456.357725020982
440000.0,448000.0,440000.0,444500.0,557179,43.58452138492871,-35780.702447954216,-30721.22666960763
440000.0,440000.0,440000.0,440000.0,0,46.12068965517241,-36039.67568789789,-31784.916473265683
416500.0,438000.0,416000.0,435000.0,883314,40.503432494279174,-36230.72679397458,-32674.078537407462
420000.0,430000.0,418500.0,425000.0,465140,24.324324324324323,-36765.245731282805,-33492.31197618253
420000.0,420000.0,420000.0,420000.0,0,10.493827160493822,-37163.9116140026,-34226.631903746544
434000.0,434500.0,408500.0,411000.0,895460,8.875739644970409,-37770.68503648671,-34935.44253029458
437000.0,441000.0,430000.0,439500.0,460544,28.155339805825236,-35542.13788844447,-35056.78160192456
428500.0,436500.0,427000.0,433500.0,310930,37.17948717948718,-33869.71903583652,-34819.36908870695
414000.0,421000.0,412000.0,420500.0,370588,28.21576763485477,-33210.47669791477,-34497.59061054852
410500.0,417000.0,402500.0,406000.0,393413,27.86885245901638,-33472.20447648986,-34292.51338373679
410500.0,410500.0,410500.0,410500.0,0,28.163265306122454,-32936.83787022828,-34021.37828103509
391000.0,412000.0,390500.0,411500.0,1811373,31.140350877192986,-32062.27043945098,-33629.556712718266
363500.0,385500.0,361500.0,385000.0,1999479,26.394052044609666,-33125.646151070425,-33528.7746003887
359500.0,370000.0,355000.0,363000.0,1064506,21.935483870967744,-35336.26078380854,-33890.27183707267
359500.0,359500.0,359500.0,359500.0,0,22.222222222222214,-36944.73366377357,-34501.16420241285
376000.0,381500.0,373000.0,374000.0,816118,29.75460122699387,-36627.215451053635,-34926.37445214101
382000.0,384000.0,370500.0,377500.0,643915,32.19814241486068,-35681.84117668838,-35077.467797050485
382000.0,382000.0,382000.0,382000.0,0,36.21794871794872,-34175.558298747696,-34897.08589738993
397500.0,399000.0,388000.0,388500.0,413972,39.99999999999999,-32087.43857046083,-34335.156432004114
407000.0,407500.0,398000.0,403000.0,523438,47.54601226993865,-28929.08335803711,-33253.94181721072
408000.0,410000.0,398000.0,405000.0,320746,37.362637362637365,-25965.368210320128,-31796.2270958326
439000.0,444000.0,417500.0,418500.0,1528600,44.79166666666667,-22270.544454013987,-29891.09056746888
439000.0,439000.0,439000.0,439000.0,0,56.1056105610561,-17486.61650301615,-27410.195754578337
441000.0,448500.0,440500.0,443000.0,375894,63.12056737588653,-13220.158803482016,-24572.188364359074
440500.0,445000.0,427000.0,444500.0,440195,62.31884057971015,-9607.177314633562,-21579.186154413972
442000.0,444000.0,435000.0,437000.0,272318,58.82352941176471,-7265.300908104051,-18716.40910515199
428000.0,439500.0,425000.0,438500.0,456080,72.38493723849372,-5228.043884092534,-16018.7360609401
438500.0,440500.0,417500.0,422000.0,362727,75.87719298245614,-4888.562809620926,-13792.701410676265
449000.0,450000.0,437000.0,442500.0,491410,81.6793893129771,-2931.549856007914,-11620.471099742595
444500.0,448500.0,436000.0,436000.0,415524,75.20325203252033,-1883.38814185519,-9673.054508165114
436500.0,442000.0,431000.0,438000.0,316409,74.89711934156378,-881.1715493781958,-7914.677916407731
439500.0,449000.0,437500.0,449000.0,395489,76.171875,791.5755991365877,-6173.427213298867
425000.0,435500.0,423500.0,435000.0,289205,67.15867158671587,976.3025605184375,-4743.481258535407
411000.0,421500.0,410000.0,417000.0,382240,55.03597122302158,-325.9917296868516,-3859.9833527656956
431000.0,431500.0,404000.0,414000.0,386194,53.214285714285715,-1581.9090028711944,-3404.3684827867955
441000.0,441000.0,427500.0,434000.0,321259,55.2901023890785,-952.4207239943789,-2913.978931028312
435000.0,445000.0,431500.0,435500.0,307347,48.627450980392155,-328.71998442994663,-2396.9271417086393
433000.0,439500.0,432500.0,434000.0,115652,46.400000000000006,44.02241818525363,-1908.7372297298607
435500.0,441500.0,434000.0,438000.0,124432,47.450980392156865,654.643703217851,-1396.0610431403184
436500.0,438000.0,432000.0,437500.0,202657,50.20746887966806,1085.7043259275379,-899.7079693267472
437000.0,440000.0,434500.0,437500.0,234128,49.57983193277311,1411.0571861595963,-437.5549382294785
