Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal
42116.72265625,42248.20045850676,41546.985513137355,41634.63738130854,2156709,47.73870228780038,-14.337023800639145,100.2236607167498
41196.3828125,42467.33504820478,41196.3828125,42160.553474069144,2905955,50.710934071613465,-14.537452061522345,77.27143816109538
41634.640625,41853.7703125,41371.685,41722.2925,1572903,47.945234406296365,-49.48980316531379,51.919189895813545
42292.0234375,42335.84936852332,41196.375161917094,41415.50481703368,1410144,51.21947543010727,-100.78322898850456,21.378706118949925
43080.8828125,43256.18650654883,42774.10134791455,43256.18650654883,2292330,60.995775201876846,7.013147424600902,18.505594380080122
43124.73046875,43212.38235994664,42248.211556783535,43080.90452315167,2333159,54.20570177350319,77.4064676205744,30.28576902817898
41546.98828125,43124.72201344937,41459.33640723892,42511.15889537183,5020783,37.64048648350348,86.22601065639901,41.47381735382299
41766.11328125,42072.89480587618,41459.33175662382,42072.89480587618,2743159,38.50580483589927,57.192038537730696,44.617461590604535
40845.76953125,41722.28819071888,40626.63986638278,41459.332592878214,3258140,42.40505094878715,-15.152270438695268,32.663515184744575
40933.41796875,41590.80690829096,40714.28832223635,40714.28832223635,2513399,35.32939824807295,-131.0933401387956,-0.08785587996346035
41459.32421875,41590.801991113905,41196.368674022204,41546.9760669926,1823018,41.93537683394937,-154.01118616101303,-30.872521936173374
41327.85546875,41546.98513719512,40582.81459603658,41459.33326981707,1984849,43.57539978848534,-177.20309850397462,-60.13863724973363
39881.60546875,41371.687431318685,39618.64982829671,41284.03555116758,4547785,47.560976413529986,-207.33785526319116,-89.57848085242514
39618.64453125,40276.033544489765,39443.34079438606,39706.29639968197,2741040,39.99998861346897,-354.4444163154112,-142.55166794502236
39574.8203125,40144.55748200443,39487.16844026855,39662.47218473145,2254222,38.21988211355934,-469.15554065362085,-207.87244248674207
41064.89453125,41240.19824322972,40013.072259371664,40232.20189934632,3231887,38.541564290764825,-508.23390253732214,-267.9447344968581
40889.6015625,41634.642534163984,40845.77562299035,41590.81659465434,1903965,49.29578327175272,-424.67949353231234,-299.29168630394895
41240.203125,41590.81059046227,40977.247525903294,41196.37719181721,1354556,48.83721762343982,-385.84223663468583,-316.60179637009634
41634.640625,41678.4665625,41371.685,41678.4665625,1534022,40.21746537607152,-312.5598520976346,-315.793407515604
40714.29296875,41590.81165483719,40582.815165836924,41503.15978622847,1677139,40.21734172675647,-265.56752896237595,-305.7482318049584
41371.67578125,41371.67578125,40670.4609375,40758.11279296875,2273267,39.36166658419935,-285.1577193704288,-301.63012931805247
41722.28515625,41985.24073496586,41371.677717962186,41985.24073496586,1880503,49.51455147661058,-199.36595044966816,-281.17729354437563
40758.1171875,41546.98397177419,40670.46532258065,41371.680241935486,2633709,49.51456090970726,-178.82319703041867,-260.70647424158426
41284.02734375,41371.67920647559,40714.2902360337,40977.245824210455,1938544,51.51516131621022,-192.15542984490457,-246.99626536224832
40845.76953125,41459.332592878214,40538.988000435886,41196.37699503755,2344677,47.82614254556908,-182.93055668663146,-234.18312362712496
41064.89453125,41108.720459244934,40582.809323305766,41064.89453125,2246166,47.567542703162374,-184.1070428426974,-224.16790747023947
41459.32421875,41634.6279152352,40889.5872051731,41327.8464463861,2100433,50.267286980450436,-161.95448414679413,-211.72522280555043
40232.203125,41459.329146241835,40056.89940767974,41459.329146241835,4160256,62.986924095524095,-132.26420729801612,-195.83301970404358
39881.60546875,40407.51674965659,39662.47576837226,40013.08328897665,2214809,52.150554587543624,-222.86534986444894,-201.23948573612466
40495.16015625,40670.46387987013,40276.03050172484,40363.6823635349,1877771,50.828744054193386,-263.3413576099774,-213.65986011089524
39530.98828125,40100.72536290881,39311.85863445815,39837.76978675859,3175721,37.65427157238084,-334.0054284057551,-237.72897376986722
38698.29296875,39881.59298025198,37777.94851535957,39618.63742214043,5232109,38.60756132645774,-403.04333143858094,-270.79184530361
38040.90625,38566.81739631337,37821.77660570276,38128.5581077189,4527681,27.624260238074612,-571.406496145355,-330.914775471959
37909.4296875,38654.47050216763,37909.4296875,38040.907478323694,3929253,27.93292642592189,-703.7952765808222,-405.49087569373165
38654.4765625,38698.302499645695,37997.08750531463,37997.08750531463,1962212,30.67486227035056,-802.993831446016,-484.99146684418855
40144.5546875,40319.858419759825,38917.42856168122,38917.42856168122,4031380,27.564054813712914,-798.145049918603,-547.6221834590715
40538.9921875,40714.2959375,40188.3846875,40407.514375,2790117,43.75001814352603,-666.3832325606563,-571.3743932793885
40538.9921875,40670.47,39969.255,40538.9921875,2790286,47.058855465256045,-545.068670014567,-566.1132486264243
40670.46875,41196.37998383621,40582.816877693964,41152.55404768319,1983215,49.72068875832283,-394.86493364601483,-531.8635856303424
41064.89453125,41064.89453125,40188.37597135139,40714.287107290555,1948819,47.84945848239144,-307.6455236604306,-487.0199732363601
42204.37890625,42248.204844885775,41240.20825626298,41284.034194898755,3781841,49.74101345623299,-190.3553860715183,-427.6870558033918
42072.8984375,42248.20218098958,41678.465014648435,41809.94282226562,2155547,51.98023522485161,-54.339286505957716,-353.017501943905
42335.84765625,42379.67358550077,41941.41429299301,42072.89208074534,1830867,63.42851615519897,73.82129401820566,-267.6497427514829
